"crop","country","region","climate_scenario","future_mid_point","projected_yield_t_ha","global_delta_t_from_pre_industrial_period","drought_index","annual_precipitation_change_each_study_mm"
"Maize","Ethiopia","Africa","RCP8.5",2080,3.9239,4.118,0.208241405882801,134.0284
"Maize","France","Europe","RCP2.6",2080,10.2138,1.833,0.0288870841463055,28.4856
"Maize","France","Europe","RCP4.5",2080,9.79,2.607,-0.0366643760318493,-36.1548
"Maize","France","Europe","RCP8.5",2080,6.8672,4.118,-0.0599962516884807,-59.1624
"Maize","Germany","Europe","RCP2.6",2080,7.6259,1.833,0.04787180436441,40.1719999999999
"Maize","Germany","Europe","RCP4.5",2080,7.9281,2.607,0.0230655057392158,19.3556
"Maize","Germany","Europe","RCP8.5",2080,6.8951,4.118,0.0535293812438405,44.9196
"Maize","Greece","Europe","RCP2.6",2080,7.5739,1.833,-0.0486230771545374,-35.7896
"Maize","Greece","Europe","RCP4.5",2080,5.0675,2.607,-0.102207692794232,-75.2312
"Maize","Greece","Europe","RCP8.5",2080,1.8521,4.118,-0.129000000614079,-94.952
"Maize","Hungary","Europe","RCP2.6",2080,7.3047,1.833,-0.017325626436159,-10.5908
"Maize","Hungary","Europe","RCP4.5",2080,6.9561,2.607,-0.0227025449853119,-13.8776
"Maize","Hungary","Europe","RCP8.5",2080,4.2665,4.118,-0.103356323222604,-63.1796
"Maize","India","Asia","RCP2.6",2080,1.5124,1.833,0.0725856029381016,79.6135999999999
"Maize","India","Asia","RCP4.5",2080,1.2403,2.607,0.0865699851555342,94.9520000000001
"Maize","India","Asia","RCP8.5",2080,0.6417,4.118,0.126525362919627,138.776
"Maize","Indonesia","Asia","RCP2.6",2080,2.9417,1.833,0.00985377581047287,38.346
"Maize","Indonesia","Asia","RCP4.5",2080,1.7692,2.607,0.0236490619451349,92.0304000000001
"Maize","Indonesia","Asia","RCP8.5",2080,0.6927,4.118,0.0330336103360614,128.5504
"Maize","Iran","Asia","RCP2.6",2080,1.5667,1.833,-0.0539784041171104,-4.7476
"Maize","Iran","Asia","RCP4.5",2080,0.9829,2.607,-0.107956808234221,-9.49520000000001
"Maize","Iran","Asia","RCP8.5",2080,0.2724,4.118,-0.0249131095925128,-2.19120000000003
"Maize","Italy","Europe","RCP2.6",2080,10.9045,1.833,-0.0386882924441246,-37.9808
"Maize","Italy","Europe","RCP4.5",2080,10.0315,2.607,-0.0703085314609572,-69.0228
"Maize","Italy","Europe","RCP8.5",2080,5.2953,4.118,-0.101556767665827,-99.6996
"Maize","Kenya","Africa","RCP2.6",2080,5.3947,1.833,0.0376768277445135,48.9368
"Maize","Kenya","Africa","RCP4.5",2080,5.2096,2.607,0.071979611213399,93.4912
"Maize","Kenya","Africa","RCP8.5",2080,4.1806,4.118,0.0989719654184236,128.5504
"Maize","Korea_Dem_People's_Rep","Asia","RCP2.6",2080,5.9527,1.833,0.130230361073871,106.6384
"Maize","Korea_Dem_People's_Rep","Asia","RCP4.5",2080,5.9722,2.607,0.114174563133257,93.4912
"Maize","Korea_Dem_People's_Rep","Asia","RCP8.5",2080,4.4889,4.118,0.17438380541056,142.7932
"Maize","Malawi","Africa","RCP2.6",2080,6.4913,1.833,-0.0378188701172066,-40.9023999999999
"Maize","Malawi","Africa","RCP4.5",2080,4.8796,2.607,-0.0526762833775379,-56.9712
"Maize","Malawi","Africa","RCP8.5",2080,1.5924,4.118,4.20465082716882e-17,4.54747350886464e-14
"Maize","Mexico","Central and South America","RCP2.6",2080,7.2821,1.833,0.0229584681592635,9.12999999999997
"Maize","Mexico","Central and South America","RCP4.5",2080,6.8797,2.607,-0.139587486408323,-55.5104
"Maize","Mexico","Central and South America","RCP8.5",2080,5.1116,4.118,-0.0514269686767505,-20.4512
"Maize","Nepal","Asia","RCP2.6",2080,1.5301,1.833,0.0345741216157676,91.6651999999999
"Maize","Nepal","Asia","RCP4.5",2080,1.3913,2.607,0.0862286857827511,228.6152
"Maize","Nepal","Asia","RCP8.5",2080,0.5475,4.118,0.114742005202926,304.2116
"Maize","Nigeria","Africa","RCP2.6",2080,0.7675,1.833,-0.031405220120157,-41.6328
"Maize","Nigeria","Africa","RCP4.5",2080,0.4069,2.607,0.0220387509615136,29.2159999999999
"Maize","Nigeria","Africa","RCP8.5",2080,0.0352,4.118,0.0895324257811493,118.69
"Maize","Pakistan","Asia","RCP2.6",2080,0.8414,1.833,0.11399189908812,32.5028
"Maize","Pakistan","Asia","RCP4.5",2080,0.5568,2.607,-0.0422666592124491,-12.0516
"Maize","Pakistan","Asia","RCP8.5",2080,0.4172,4.118,0.107587859813507,30.6768
"Maize","Paraguay","Central and South America","RCP2.6",2080,3.6415,1.833,0.0102109186248587,12.0516000000001
"Maize","Paraguay","Central and South America","RCP4.5",2080,1.7978,2.607,0.101799764472075,120.1508
"Maize","Paraguay","Central and South America","RCP8.5",2080,0.4305,4.118,-0.0374400349578149,-44.1892000000001
"Maize","Philippines","Asia","RCP2.6",2080,3.3668,1.833,0.0544052856353845,131.472
"Maize","Philippines","Asia","RCP4.5",2080,2.3286,2.607,0.0917333566129955,221.6764
"Maize","Philippines","Asia","RCP8.5",2080,0.8479,4.118,0.146592019628675,354.244
"Maize","Poland","Europe","RCP2.6",2080,6.8685,1.833,0.0274360679975421,19.3556
"Maize","Poland","Europe","RCP4.5",2080,7.3646,2.607,0.061084075919056,43.0936
"Maize","Poland","Europe","RCP8.5",2080,6.3443,4.118,0.0574604442967391,40.5372
"Maize","Romania","Europe","RCP2.6",2080,7.6582,1.833,0.0104236402430238,10.2256
"Maize","Romania","Europe","RCP4.5",2080,7.1817,2.607,0.00893454877973463,8.76479999999997
"Maize","Romania","Europe","RCP8.5",2080,4.1374,4.118,-0.057702294202453,-56.606
"Maize","Russia","Europe","RCP2.6",2080,5.5529,1.833,0.100880887503866,40.5372
"Maize","Russia","Europe","RCP4.5",2080,5.6537,2.607,0.117239950342331,47.1108
"Maize","Russia","Europe","RCP8.5",2080,4.9123,4.118,0.144505055073105,58.0668
"Maize","South Africa","Africa","RCP2.6",2080,9.8264,1.833,-0.145692526656015,-42.3632
"Maize","South Africa","Africa","RCP4.5",2080,9.5625,2.607,-0.0364231316640038,-10.5908
"Maize","South Africa","Africa","RCP8.5",2080,6.4804,4.118,-0.170811927803604,-49.6672
"Maize","Spain","Europe","RCP2.6",2080,9.7971,1.833,-0.0364175730093394,-15.3384
"Maize","Spain","Europe","RCP4.5",2080,7.5817,2.607,-0.140467781607452,-59.1624
"Maize","Spain","Europe","RCP8.5",2080,3.9904,4.118,-0.306948115364432,-129.2808
"Maize","Tanzania","Africa","RCP2.6",2080,3.3379,1.833,0.00829734901450068,5.11280000000011
"Maize","Tanzania","Africa","RCP4.5",2080,2.4803,2.607,0.097790184813756,60.258
"Maize","Tanzania","Africa","RCP8.5",2080,1.1061,4.118,0.209211728722763,128.9156
"Maize","Thailand","Asia","RCP2.6",2080,0.5483,1.833,0.055900533264192,70.1184
"Maize","Thailand","Asia","RCP4.5",2080,0.2799,2.607,0.075989787406011,95.3172
"Maize","Thailand","Asia","RCP8.5",2080,0.0211,4.118,0.098699379044589,123.8028
"Maize","Turkey","Europe","RCP2.6",2080,3.5699,1.833,-0.00588572200287733,-2.19120000000003
"Maize","Turkey","Europe","RCP4.5",2080,3.1546,2.607,-0.00784762933716969,-2.92160000000001
"Maize","Turkey","Europe","RCP8.5",2080,2.6105,4.118,-0.108885857053229,-40.5372
"Maize","Uganda","Africa","RCP2.6",2080,5.5943,1.833,0.0513114997320377,59.5276000000001
"Maize","Uganda","Africa","RCP4.5",2080,6.4784,2.607,0.0424972543792951,49.3020000000001
"Maize","Uganda","Africa","RCP8.5",2080,4.5365,4.118,0.187617508222665,217.6592
"Maize","Ukraine","Europe","RCP2.6",2080,7.2717,1.833,0.0462655430672336,27.0248
"Maize","Ukraine","Europe","RCP4.5",2080,7.3668,2.607,0.0831529355127308,48.5716000000001
"Maize","Ukraine","Europe","RCP8.5",2080,5.4908,4.118,-0.042514282818539,-24.8336
"Maize","United States","North America","RCP2.6",2080,8.9464,1.833,0.00909984855421733,10.9560000000001
"Maize","United States","North America","RCP4.5",2080,7.5601,2.607,0.0230529496706837,27.7552
"Maize","United States","North America","RCP8.5",2080,4.0624,4.118,0.0363993942168691,43.8240000000001
"Maize","Venezuela","Central and South America","RCP2.6",2080,3.5833,1.833,-0.00235974907540324,-6.20840000000003
"Maize","Venezuela","Central and South America","RCP4.5",2080,2.2223,2.607,-0.0154077733746917,-40.5372
"Maize","Venezuela","Central and South America","RCP8.5",2080,0.9485,4.118,-0.0473337902772059,-124.5332
"Maize","Vietnam","Asia","RCP2.6",2080,3.2184,1.833,0.0193924733200839,37.2503999999999
"Maize","Vietnam","Asia","RCP4.5",2080,1.821,2.607,0.0412565363770413,79.2483999999999
"Maize","Vietnam","Asia","RCP8.5",2080,0.5647,4.118,0.0733872029563962,140.9672
"Maize","Ethiopia","Africa","RCP4.5",2055,2.9885,2.41,0.207000412112774,210.87168
"Maize","Ethiopia","Africa","RCP8.5",2055,2.906,2.94,0.0928566981735007,94.59328
"Maize","Ethiopia","Africa","RCP4.5",2055,5.72796666666667,2.41,0.207000412112774,210.87168
"Maize","Ethiopia","Africa","RCP4.5",2055,5.31623333333333,2.41,0.207000412112774,210.87168
"Maize","Ethiopia","Africa","RCP8.5",2055,6.81993333333333,2.94,0.0928566981735007,94.59328
"Maize","Ethiopia","Africa","RCP8.5",2055,6.42736666666667,2.94,0.0928566981735007,94.59328
"Maize","Ethiopia","Africa","RCP4.5",2055,7.63,2.41,0.207000412112774,210.87168
"Maize","Ethiopia","Africa","RCP8.5",2055,7.36,2.94,0.0928566981735007,94.59328
"Maize","Ethiopia","Africa","RCP4.5",2055,5.975,2.41,0.207000412112774,210.87168
"Maize","Ethiopia","Africa","RCP8.5",2055,5.9598,2.94,0.0928566981735007,94.59328
"Maize","Argentina","Central and South America","A1b",2050,1.2879024744,2.18,-0.0784955693105046,-39.6049999999999
"Maize","Argentina","Central and South America","B1",2050,1.5309496522,1.91,-0.037597802040658,-18.9699999999998
"Maize","Argentina","Central and South America","A1b",2050,1.3204279542,2.18,-0.0784955693105046,-39.6049999999999
"Maize","Argentina","Central and South America","B1",2050,1.59357821945,1.91,-0.037597802040658,-18.9699999999998
"Maize","Austria","Europe","A1b",2050,1.3193680048,2.18,-0.0512330602167545,-74.615
"Maize","Austria","Europe","B1",2050,1.85941690205,1.91,0.00421248843302001,6.13499999999998
"Maize","Austria","Europe","A1b",2050,2.61051905155,2.18,-0.0512330602167545,-74.615
"Maize","Austria","Europe","B1",2050,2.7168238163,1.91,0.00421248843302001,6.13499999999998
"Maize","Brazil","Central and South America","A1b",2050,0.80328136685,2.18,-0.046916851815181,-71.01
"Maize","Brazil","Central and South America","B1",2050,0.9072600007,1.91,-0.0494605763538156,-74.86
"Maize","Brazil","Central and South America","A1b",2050,0.84500822425,2.18,-0.046916851815181,-71.01
"Maize","Brazil","Central and South America","B1",2050,0.949811399,1.91,-0.0494605763538156,-74.86
"Maize","Canada","North America","A1b",2050,0.76194247605,2.18,0.0799853225896151,44.355
"Maize","Canada","North America","B1",2050,1.03919029235,1.91,0.0716991641565347,39.76
"Maize","Canada","North America","A1b",2050,1.72954273225,2.18,0.0799853225896151,44.355
"Maize","Canada","North America","B1",2050,1.5975548625,1.91,0.0716991641565347,39.76
"Maize","China","Asia","A1b",2050,1.31891942025,2.18,0.00176771540562429,0.69
"Maize","China","Asia","B1",2050,1.6373150349,1.91,0.0428735033523513,16.735
"Maize","China","Asia","A1b",2050,2.13573884965,2.18,0.00176771540562429,0.69
"Maize","China","Asia","B1",2050,2.18476879595,1.91,0.0428735033523513,16.735
"Maize","Croatia","Europe","A1b",2050,1.57619351145,2.18,-0.121405167593863,-176.655
"Maize","Croatia","Europe","B1",2050,2.36358880995,1.91,-0.064827768583562,-94.3300000000001
"Maize","Croatia","Europe","A1b",2050,3.21666646,2.18,-0.121405167593863,-176.655
"Maize","Croatia","Europe","B1",2050,4.1826479435,1.91,-0.064827768583562,-94.3300000000001
"Maize","Ethiopia","Africa","A1b",2050,1.3606023192,2.18,-0.0786333161608177,-50.61
"Maize","Ethiopia","Africa","B1",2050,1.69036835435,1.91,0.00273453144522886,1.75999999999992
"Maize","Ethiopia","Africa","A1b",2050,1.6745355725,2.18,-0.0786333161608177,-50.61
"Maize","Ethiopia","Africa","B1",2050,1.97036164995,1.91,0.00273453144522886,1.75999999999992
"Maize","France","Europe","A1b",2050,2.70358860495,2.18,-0.103016767875784,-101.585
"Maize","France","Europe","B1",2050,3.67696917055,1.91,-0.0467598874514192,-46.11
"Maize","France","Europe","A1b",2050,3.70806217195,2.18,-0.103016767875784,-101.585
"Maize","France","Europe","B1",2050,4.7887916565,1.91,-0.0467598874514192,-46.11
"Maize","Germany","Europe","A1b",2050,1.4756051302,2.18,0.0312694450493409,26.24
"Maize","Germany","Europe","B1",2050,1.84515947105,1.91,0.075683020391907,63.51
"Maize","Germany","Europe","A1b",2050,4.09384202955,2.18,0.0312694450493409,26.24
"Maize","Germany","Europe","B1",2050,4.524269104,1.91,0.075683020391907,63.51
"Maize","Greece","Europe","A1b",2050,2.84170639515,2.18,-0.198420781970745,-146.05
"Maize","Greece","Europe","B1",2050,3.43109977245,1.91,-0.124704166909241,-91.79
"Maize","Greece","Europe","A1b",2050,3.38975405695,2.18,-0.198420781970745,-146.05
"Maize","Greece","Europe","B1",2050,3.9639581442,1.91,-0.124704166909241,-91.79
"Maize","Hungary","Europe","A1b",2050,1.4480574727,2.18,-0.070475128117775,-43.08
"Maize","Hungary","Europe","B1",2050,2.07463777065,1.91,0.00296918192975296,1.81499999999994
"Maize","Hungary","Europe","A1b",2050,2.2920657396,2.18,-0.070475128117775,-43.08
"Maize","Hungary","Europe","B1",2050,3.1471569538,1.91,0.00296918192975296,1.81499999999994
"Maize","India","Asia","A1b",2050,0.3991190195,2.18,0.00489139744670403,5.365
"Maize","India","Asia","B1",2050,0.4274145961,1.91,0.0332551205719533,36.475
"Maize","India","Asia","A1b",2050,0.4627692848,2.18,0.00489139744670403,5.365
"Maize","India","Asia","B1",2050,0.47273024915,1.91,0.0332551205719533,36.475
"Maize","Indonesia","Asia","A1b",2050,1.01551139355,2.18,0.0286264701738559,111.4
"Maize","Indonesia","Asia","B1",2050,1.1316226721,1.91,0.0255967925854379,99.6100000000001
"Maize","Indonesia","Asia","A1b",2050,0.99715679885,2.18,0.0286264701738559,111.4
"Maize","Indonesia","Asia","B1",2050,1.0886207819,1.91,0.0255967925854379,99.6100000000001
"Maize","Iran","Asia","A1b",2050,0.41665305195,2.18,-0.884897462388302,-77.83
"Maize","Iran","Asia","B1",2050,0.51986514035,1.91,-0.424712125241102,-37.355
"Maize","Iran","Asia","A1b",2050,0.5537915826,2.18,-0.884897462388302,-77.83
"Maize","Iran","Asia","B1",2050,0.6207575798,1.91,-0.424712125241102,-37.355
"Maize","Italy","Europe","A1b",2050,3.88244628905,2.18,-0.150991174198347,-148.23
"Maize","Italy","Europe","B1",2050,5.0964665413,1.91,-0.0469994790360369,-46.14
"Maize","Italy","Europe","A1b",2050,4.83967638015,2.18,-0.150991174198347,-148.23
"Maize","Italy","Europe","B1",2050,5.64216899875,1.91,-0.0469994790360369,-46.14
"Maize","Kenya","Africa","A1b",2050,0.86313289405,2.18,-0.0915805418460113,-118.95
"Maize","Kenya","Africa","B1",2050,1.0388990641,1.91,-0.0580780006234036,-75.435
"Maize","Kenya","Africa","A1b",2050,1.30275440215,2.18,-0.0915805418460113,-118.95
"Maize","Kenya","Africa","B1",2050,1.56012159585,1.91,-0.0580780006234036,-75.435
"Maize","Malawi","Africa","A1b",2050,0.8685834408,2.18,-0.0803534488816268,-86.9050000000001
"Maize","Malawi","Africa","B1",2050,1.02095383405,1.91,-0.0752033572842427,-81.335
"Maize","Malawi","Africa","A1b",2050,0.9307565093,2.18,-0.0803534488816268,-86.9050000000001
"Maize","Malawi","Africa","B1",2050,1.0797854662,1.91,-0.0752033572842427,-81.335
"Maize","Mexico","Central and South America","A1b",2050,1.347497046,2.18,-0.0393286354885962,-15.64
"Maize","Mexico","Central and South America","B1",2050,1.65409350395,1.91,0.00462689829277602,1.84
"Maize","Mexico","Central and South America","A1b",2050,1.5717507601,2.18,-0.0393286354885962,-15.64
"Maize","Mexico","Central and South America","B1",2050,1.80403774975,1.91,0.00462689829277602,1.84
"Maize","Nepal","Asia","A1b",2050,0.71944111585,2.18,0.0246165398346709,65.265
"Maize","Nepal","Asia","B1",2050,0.85561969875,1.91,0.0174482668007642,46.26
"Maize","Nepal","Asia","A1b",2050,1.1625581384,2.18,0.0246165398346709,65.265
"Maize","Nepal","Asia","B1",2050,1.2863548994,1.91,0.0174482668007642,46.26
"Maize","Nigeria","Africa","A1b",2050,0.4130888581,2.18,-0.0289175629144861,-38.335
"Maize","Nigeria","Africa","B1",2050,0.4488815367,1.91,-0.0289364213747147,-38.36
"Maize","Nigeria","Africa","A1b",2050,0.4198652059,2.18,-0.0289175629144861,-38.335
"Maize","Nigeria","Africa","B1",2050,0.4534536898,1.91,-0.0289364213747147,-38.36
"Maize","Pakistan","Asia","A1b",2050,0.7882050276,2.18,-0.270663598586143,-77.175
"Maize","Pakistan","Asia","B1",2050,0.97769862415,1.91,-0.180459934761905,-51.455
"Maize","Pakistan","Asia","A1b",2050,1.0446919501,2.18,-0.270663598586143,-77.175
"Maize","Pakistan","Asia","B1",2050,1.14699572325,1.91,-0.180459934761905,-51.455
"Maize","Paraguay","Central and South America","A1b",2050,0.81446406245,2.18,-0.0788466334121063,-93.06
"Maize","Paraguay","Central and South America","B1",2050,0.93445813655,1.91,-0.0211816659714448,-24.9999999999999
"Maize","Paraguay","Central and South America","A1b",2050,0.74877452855,2.18,-0.0788466334121063,-93.06
"Maize","Paraguay","Central and South America","B1",2050,0.9041634202,1.91,-0.0211816659714448,-24.9999999999999
"Maize","Philippines","Asia","A1b",2050,0.81696793435,2.18,0.177630741595083,429.25
"Maize","Philippines","Asia","B1",2050,0.8867198229,1.91,0.0911617104710283,220.295
"Maize","Philippines","Asia","A1b",2050,0.8111754358,2.18,0.177630741595083,429.25
"Maize","Philippines","Asia","B1",2050,0.88340094685,1.91,0.0911617104710283,220.295
"Maize","Poland","Europe","A1b",2050,0.6476531029,2.18,0.00783863357511043,5.52999999999999
"Maize","Poland","Europe","B1",2050,0.78407558795,1.91,0.0641619798874094,45.265
"Maize","Poland","Europe","A1b",2050,1.23255175355,2.18,0.00783863357511043,5.52999999999999
"Maize","Poland","Europe","B1",2050,1.08130645755,1.91,0.0641619798874094,45.265
"Maize","Romania","Europe","A1b",2050,0.56831613185,2.18,-0.0798470251365252,-78.33
"Maize","Romania","Europe","B1",2050,0.7685328126,1.91,-0.0245259724854436,-24.06
"Maize","Romania","Europe","A1b",2050,0.90584960575,2.18,-0.0798470251365252,-78.33
"Maize","Romania","Europe","B1",2050,1.0900144577,1.91,-0.0245259724854436,-24.06
"Maize","Russia","Europe","A1b",2050,0.23605820535,2.18,0.152153021471299,61.14
"Maize","Russia","Europe","B1",2050,0.2649259493,1.91,0.109647728590537,44.06
"Maize","Russia","Europe","A1b",2050,0.33558663725,2.18,0.152153021471299,61.14
"Maize","Russia","Europe","B1",2050,0.3444940299,1.91,0.109647728590537,44.06
"Maize","Serbia","Europe","A1b",2050,0.52321520445,2.18,-0.193980703062131,-152.245
"Maize","Serbia","Europe","B1",2050,0.78177440165,1.91,-0.0917504708036654,-72.0099999999998
"Maize","Serbia","Europe","A1b",2050,0.98628383875,2.18,-0.193980703062131,-152.245
"Maize","Serbia","Europe","B1",2050,1.25067031385,1.91,-0.0917504708036654,-72.0099999999998
"Maize","South Africa","Africa","A1b",2050,2.1504269838,2.18,-0.231419017418025,-67.29
"Maize","South Africa","Africa","B1",2050,2.47634494305,1.91,-0.166986928083403,-48.555
"Maize","South Africa","Africa","A1b",2050,2.39578187465,2.18,-0.231419017418025,-67.29
"Maize","South Africa","Africa","B1",2050,2.78727161885,1.91,-0.166986928083403,-48.555
"Maize","Spain","Europe","A1b",2050,3.846001029,2.18,-0.389784655566634,-164.17
